,time,positive,negative
631,2011-06-29,1.0,0.0
632,2011-06-25,0.0,1.0
633,2011-06-24,0.9942530989646912,0.005746901035308838
634,2011-06-23,1.0,0.0
635,2011-06-21,1.0,0.0
636,2011-06-10,0.0,1.0
637,2011-06-04,1.0,0.0
638,2011-06-06,0.0,1.0
639,2011-06-18,2.465568982050168e-25,1.0
640,2011-06-02,3.8190568892570705e-16,0.9999999999999997
641,2011-05-25,1.0,0.0
642,2011-05-24,1.0,0.0
643,2011-05-23,1.0,0.0
644,2011-05-19,1.0,0.0
645,2011-05-17,3.584074282295569e-31,1.0
646,2011-05-16,1.0,0.0
647,2011-05-12,4.8259755018003244e-37,1.0
648,2011-05-09,7.43477241577084e-12,0.9999999999925653
649,2011-05-07,0.0,1.0
650,2011-05-06,0.0,1.0
651,2011-05-03,7.2129013872768155e-09,0.9999999927870986
652,2011-04-30,1.0,0.0
653,2011-04-23,2.818367826925409e-33,1.0
654,2011-04-22,1.0,0.0
655,2011-04-19,0.9917205572128296,0.00827944278717041
656,2011-04-16,8.554310348606212e-29,1.0
657,2011-04-15,1.0,0.0
658,2011-04-14,5.6412754276138986e-15,0.9999999999999943
659,2011-04-09,0.0,1.0
660,2011-04-11,0.0,1.0
661,2011-04-07,1.0,0.0
662,2011-04-02,1.1624418873660428e-25,1.0
663,2011-04-01,0.0,1.0
664,2011-03-30,1.427803153486451e-10,0.9999999998572197
665,2011-03-29,1.0,0.0
666,2011-03-28,5.233931777565148e-15,0.9999999999999948
667,2011-03-25,1.0,0.0
668,2011-03-20,1.0,0.0
669,2011-03-18,0.0,1.0
670,2011-03-15,5.674297826080614e-37,1.0
671,2011-03-14,0.0,1.0
672,2011-03-12,6.243390450183427e-31,1.0
673,2011-03-11,3.324923437636007e-15,0.9999999999999967
674,2011-03-10,0.9336662292480469,0.06633377075195312
675,2011-03-09,3.7841691585827064e-14,0.9999999999999621
676,2011-03-08,1.5925271084488157e-12,0.9999999999984075
677,2011-03-06,3.48621795109244e-30,1.0
678,2011-03-05,1.0,0.0
679,2011-03-04,0.10985060781240463,0.8901493921875954
680,2011-03-03,0.0,1.0
681,2011-03-02,1.5580932741166258e-29,1.0
682,2011-03-01,4.259026128734106e-13,0.9999999999995741
683,2011-02-28,0.0038463110104203224,0.9961536889895797
684,2011-02-26,0.9933022260665894,0.0066977739334106445
685,2011-02-25,1.4122014375867405e-23,1.0
686,2011-02-24,0.9769797325134277,0.023020267486572266
687,2011-02-23,3.853256203001365e-08,0.999999961467438
688,2011-02-19,0.988824188709259,0.011175811290740967
689,2011-02-17,3.967663657079495e-38,1.0
690,2011-02-16,1.5237529798041785e-16,0.9999999999999999
691,2011-02-15,4.2174283577840704e-35,1.0
692,2011-02-14,8.683096481962981e-20,1.0
693,2011-02-12,1.0,0.0
694,2011-02-10,2.408128316875189e-36,1.0
695,2011-02-08,0.9999998807907104,1.1920928955078125e-07
696,2011-02-02,0.0,1.0
697,2011-02-01,0.0,1.0
698,2011-01-31,1.462623640691163e-05,0.9999853737635931
699,2011-01-29,3.9617614675080404e-05,0.9999603823853249
700,2011-01-26,0.0,1.0
701,2011-01-17,0.9860331416130066,0.013966858386993408
702,2011-01-20,2.329720231638189e-24,1.0
703,2011-01-15,0.9433332681655884,0.05666673183441162
704,2011-01-14,0.0038532051257789135,0.9961467948742211
705,2011-01-13,1.0,0.0
706,2011-01-10,0.9998065829277039,0.00019341707229614258
707,2011-01-05,1.8719412756053814e-30,1.0
708,2011-01-04,0.0006736464565619826,0.999326353543438
709,2010-12-31,1.0,0.0
710,2010-12-25,1.4933354661443594e-23,1.0
711,2010-12-18,3.6230635021704856e-36,1.0
712,2011-01-03,0.1113409623503685,0.8886590376496315
713,2010-12-16,4.544309631710303e-34,1.0
714,2010-12-13,3.716343019580382e-38,1.0
715,2010-11-23,4.516872119386672e-12,0.9999999999954832
716,2010-11-22,2.575999555575157e-26,1.0
717,2010-11-10,0.01671239733695984,0.9832876026630402
718,2010-11-06,0.00013121946540195495,0.999868780534598
719,2010-11-02,1.0,0.0
720,2010-10-08,1.0,0.0
721,2010-10-02,0.00025387280038557947,0.9997461271996144
722,2010-09-27,3.007497491275278e-23,1.0
723,2010-08-25,3.990263576270081e-05,0.9999600973642373
724,2010-08-12,5.178957221705976e-15,0.9999999999999948
725,2010-08-23,1.3882082529554832e-16,0.9999999999999999
726,2010-08-07,0.0,1.0
727,2010-07-08,1.0,0.0
728,2010-07-05,1.0,0.0
729,2010-06-24,0.9997941851615906,0.00020581483840942383
730,2010-06-02,1.0,0.0
731,2010-05-17,4.860877594260283e-22,1.0
732,2010-05-15,6.041002764816477e-20,1.0
733,2010-05-03,2.6055867699016026e-28,1.0
734,2010-04-28,1.0,0.0
735,2010-04-15,3.164397255267178e-22,1.0
736,2010-04-16,1.0,0.0
737,2010-04-10,0.0,1.0
738,2010-03-08,1.9254754865501187e-25,1.0
739,2010-02-04,1.0,0.0
740,2010-02-02,1.0466039496696757e-24,1.0
741,2010-02-10,5.632066326592672e-17,0.9999999999999999
742,2010-02-01,2.5737097404270773e-27,1.0
743,2010-01-30,1.0,0.0
744,2010-01-28,0.0,1.0
745,2010-01-25,1.0,0.0
746,2010-01-15,0.0,1.0
747,2010-01-11,0.0,1.0
748,2010-01-08,1.0,0.0
749,2009-12-30,0.0,1.0
750,2009-12-21,3.652210533538546e-25,1.0
751,2009-12-10,1.843909166164214e-17,1.0
752,2009-12-03,1.8771141684588303e-27,1.0
753,2009-12-02,0.0,1.0
754,2009-11-26,1.0,0.0
755,2009-11-16,1.0,0.0
756,2009-11-13,1.3130650586390402e-05,0.9999868693494136
757,2009-11-12,7.107805826116892e-14,0.999999999999929
758,2009-11-11,0.0,1.0
759,2009-11-06,6.774970825063065e-05,0.9999322502917494
760,2009-11-04,1.0,0.0
761,2009-10-31,7.286151230800897e-06,0.9999927138487692
762,2009-10-29,1.4302943551758318e-10,0.9999999998569705
763,2009-10-27,5.059263454807916e-20,1.0
764,2009-10-22,1.0,0.0
765,2009-10-21,1.0,0.0
766,2009-10-20,7.400655088751762e-10,0.9999999992599344
767,2009-09-25,3.315875249254976e-25,1.0
768,2009-09-23,0.2856949269771576,0.7143050730228424
769,2009-09-21,5.65323375405994e-14,0.9999999999999435
770,2009-09-17,0.9999858140945435,1.4185905456542969e-05
771,2009-09-15,1.0,0.0
772,2009-09-12,1.5592995644686525e-15,0.9999999999999984
773,2009-09-04,1.0,0.0
774,2009-08-29,2.2282574718701653e-05,0.9999777174252813
775,2009-08-28,1.0,0.0
776,2009-08-19,0.0,1.0
777,2009-08-17,3.2443275989334514e-27,1.0
778,2009-08-14,1.0,0.0
779,2009-08-08,1.0,0.0
780,2009-08-04,0.000791621336247772,0.9992083786637522
781,2009-07-29,1.0868819191149289e-30,1.0
782,2009-07-25,1.4693550917458249e-21,1.0
783,2009-07-13,1.0,0.0
784,2009-07-11,2.7966183161677165e-32,1.0
785,2009-07-10,0.0,1.0
786,2009-06-27,9.39482415560633e-05,0.9999060517584439
787,2009-06-13,0.0,1.0
788,2009-06-12,0.0,1.0
789,2009-06-09,2.0520959298553423e-28,1.0
790,2009-06-06,1.0,0.0
791,2009-06-01,1.0,0.0
792,2009-05-14,1.0,0.0
793,2009-05-29,0.7716737985610962,0.2283262014389038
794,2009-04-30,5.023504182077865e-12,0.9999999999949765
795,2009-04-29,1.0,0.0
796,2009-04-28,1.0,0.0
797,2009-04-21,0.9982202649116516,0.0017797350883483887
798,2009-03-25,0.0,1.0
799,2009-03-18,1.0,0.0
800,2009-03-17,1.0,0.0
801,2009-03-14,0.9999877214431763,1.2278556823730469e-05
802,2009-03-10,0.9991140961647034,0.0008859038352966309
803,2009-03-04,1.0,0.0
804,2009-02-27,0.014246084727346897,0.9857539152726531
805,2009-02-25,0.999994158744812,5.841255187988281e-06
806,2009-02-18,7.940696711283834e-14,0.9999999999999206
807,2009-02-12,1.0,0.0
808,2009-02-04,0.0,1.0
809,2009-02-03,0.9919112324714661,0.008088767528533936
810,2009-01-31,0.0,1.0
811,2009-01-24,0.0,1.0
812,2009-01-14,0.0,1.0
813,2009-01-10,1.0515278072364818e-21,1.0
814,2009-01-03,9.62150000324373e-37,1.0
815,2009-01-01,5.087571260543183e-15,0.9999999999999949
816,2008-12-30,1.441534479351802e-21,1.0
817,2008-12-29,0.0,1.0
818,2008-12-27,3.260919409490922e-33,1.0
819,2008-12-26,1.0,0.0
820,2008-12-23,0.9999697208404541,3.0279159545898438e-05
821,2008-12-22,0.9999697208404541,3.0279159545898438e-05
822,2008-12-20,1.406647697708097e-30,1.0
823,2008-12-18,2.4023355220635374e-16,0.9999999999999998
824,2008-12-16,0.0,1.0
825,2008-12-12,1.6613211227800765e-17,1.0
826,2008-12-08,0.0,1.0
827,2008-12-02,1.0,0.0
828,2008-12-01,1.062376905600851e-30,1.0
829,2008-11-28,3.2000706655837577e-24,1.0
830,2008-11-27,1.0,0.0
831,2008-11-22,1.0,0.0
832,2008-11-21,0.0,1.0
833,2008-11-20,0.0,1.0
834,2008-11-15,1.123944315600875e-30,1.0
835,2008-11-13,0.0,1.0
836,2008-11-10,0.0,1.0
837,2008-11-05,0.0,1.0
838,2008-10-31,1.738322452261896e-24,1.0
839,2008-10-30,0.0,1.0
840,2008-10-29,1.5193908754141167e-20,1.0
841,2008-10-27,4.844324596998585e-31,1.0
842,2008-10-25,0.0,1.0
843,2008-10-23,0.0,1.0
844,2008-10-21,0.0011811964213848114,0.9988188035786152
845,2008-10-20,3.663823543293939e-16,0.9999999999999997
846,2008-10-17,0.0,1.0
847,2008-10-16,1.5795978470123373e-05,0.9999842040215299
848,2008-10-15,7.781953419605959e-15,0.9999999999999922
849,2008-10-13,0.0,1.0
850,2008-10-11,0.0,1.0
851,2008-10-10,0.0,1.0
852,2008-10-08,1.0,0.0
853,2008-10-06,5.508044324938514e-18,1.0
854,2008-10-04,0.0,1.0
855,2008-10-01,0.0,1.0
856,2008-09-30,2.7025143936043605e-06,0.9999972974856064
857,2008-09-26,1.0,0.0
858,2008-09-25,0.0,1.0
859,2008-09-24,5.2167632972440365e-25,1.0
860,2008-09-23,0.0,1.0
861,2008-09-22,3.6896835586830434e-10,0.9999999996310316
862,2008-09-20,1.4609063015207647e-26,1.0
863,2008-09-18,1.0793079974235978e-31,1.0
864,2008-09-17,1.7925338397617452e-05,0.9999820746616024
865,2008-09-16,0.9999951124191284,4.887580871582031e-06
866,2008-09-13,5.064324000159104e-07,0.9999994935676
867,2008-09-11,1.0,0.0
868,2008-09-09,5.134773317649888e-08,0.9999999486522668
869,2008-09-05,0.9989198446273804,0.001080155372619629
870,2008-09-04,1.5375395579094471e-30,1.0
871,2008-09-08,4.500438990362454e-07,0.999999549956101
872,2008-09-03,0.0,1.0
873,2008-09-02,4.0469987542910924e-23,1.0
874,2008-09-01,5.172144436976218e-23,1.0
875,2008-08-28,0.0,1.0
876,2008-08-22,1.8018636929739706e-11,0.9999999999819814
877,2008-08-21,0.0,1.0
878,2008-08-29,1.0,0.0
879,2008-08-20,0.0,1.0
880,2008-08-14,1.0,0.0
881,2008-08-15,0.0,1.0
882,2008-08-18,0.0,1.0
883,2008-08-13,9.080512877860477e-23,1.0
884,2008-08-12,0.0,1.0
885,2008-08-11,9.285489044330575e-11,0.9999999999071452
886,2008-08-09,0.0,1.0
887,2008-08-08,4.580549718469971e-32,1.0
888,2008-08-07,1.1840827430916354e-22,1.0
889,2008-08-06,1.0667238647954491e-08,0.9999999893327614
890,2008-08-05,1.0,0.0
891,2008-08-02,0.0,1.0
892,2008-07-31,3.829705383395776e-05,0.999961702946166
893,2008-07-30,1.0,0.0
894,2008-07-28,2.043297177845087e-31,1.0
895,2008-07-25,0.0,1.0
896,2008-07-24,0.0,1.0
897,2008-07-22,0.0,1.0
898,2008-07-21,0.0,1.0
899,2008-07-19,0.0,1.0
900,2008-07-18,4.417432328103116e-28,1.0
901,2008-07-17,0.0,1.0
902,2008-07-15,1.0593823390081525e-05,0.9999894061766099
903,2008-07-12,9.879073253893367e-11,0.9999999999012092
904,2008-07-11,3.8866406314400175e-35,1.0
905,2008-07-10,5.649062075766554e-18,1.0
906,2008-07-09,6.903938905599643e-35,1.0
907,2008-07-08,0.0,1.0
908,2008-07-07,2.1336533634371618e-37,1.0
909,2008-07-05,1.68570059811061e-25,1.0
910,2008-07-04,0.0,1.0
911,2008-07-03,0.0,1.0
912,2008-07-02,0.0,1.0
913,2008-07-01,9.3282261914851e-09,0.9999999906717738
914,2008-06-30,0.0,1.0
915,2008-06-28,0.01790144294500351,0.9820985570549965
916,2008-06-27,2.1165369616937824e-06,0.9999978834630383
917,2008-06-26,0.0,1.0
918,2008-06-24,0.0,1.0
919,2008-06-23,0.0,1.0
920,2008-06-21,0.0,1.0
921,2008-06-20,1.0,0.0
922,2008-06-19,2.6139167819306955e-15,0.9999999999999973
923,2008-06-18,0.0,1.0
924,2008-06-17,0.0,1.0
925,2008-06-16,1.227276000279493e-20,1.0
926,2008-06-14,0.9999775886535645,2.2411346435546875e-05
927,2008-06-13,3.950880594151864e-32,1.0
928,2008-06-12,5.67244098372124e-28,1.0
929,2008-06-11,1.0,0.0
930,2008-06-10,0.0,1.0
931,2008-06-09,1.0,0.0
932,2008-06-07,5.192928438191302e-05,0.9999480707156181
933,2008-06-06,3.542793271683392e-30,1.0
934,2008-06-05,1.0,0.0
935,2008-06-04,1.6189624993121174e-21,1.0
936,2008-06-03,0.0,1.0
937,2008-06-02,0.0,1.0
938,2008-05-31,0.0,1.0
939,2008-05-30,0.0,1.0
940,2008-05-29,1.0,0.0
941,2008-05-28,0.0,1.0
942,2008-05-27,1.6898262061283543e-19,1.0
943,2008-05-26,0.0,1.0
944,2008-05-24,6.624858409203941e-34,1.0
945,2008-05-23,3.8687332285597625e-32,1.0
946,2008-05-22,7.901809971319287e-32,1.0
947,2008-05-21,1.0724868388046462e-31,1.0
948,2008-05-17,3.551893848485754e-11,0.9999999999644811
949,2008-05-12,4.8385476557149905e-22,1.0
950,2008-05-10,2.5344402132532196e-09,0.9999999974655598
951,2008-05-09,0.0,1.0
952,2008-05-08,4.4508230004262936e-20,1.0
953,2008-05-07,0.0,1.0
954,2008-05-06,6.43589310053445e-34,1.0
955,2008-05-03,0.0,1.0
956,2008-05-02,0.0,1.0
957,2008-05-01,1.0,0.0
958,2008-04-30,0.0,1.0
959,2008-04-29,0.0,1.0
960,2008-04-28,1.3282433299024635e-19,1.0
961,2008-04-26,0.0,1.0
962,2008-04-25,1.7627151986378506e-32,1.0
963,2008-04-21,0.0,1.0
964,2008-04-17,0.0,1.0
965,2008-04-16,0.0,1.0
966,2008-04-11,7.53264999283828e-34,1.0
967,2008-04-15,0.0,1.0
968,2008-04-01,0.0,1.0
969,2008-03-31,0.0,1.0
970,2008-03-29,0.0,1.0
971,2008-03-22,0.0,1.0
972,2008-03-21,0.0,1.0
973,2008-03-20,2.13631221446188e-26,1.0
974,2008-03-19,8.926082725604994e-20,1.0
975,2008-03-18,0.0,1.0
976,2008-03-17,0.0,1.0
977,2008-03-15,0.0,1.0
978,2008-03-14,0.9999611377716064,3.886222839355469e-05
979,2008-03-12,0.0,1.0
980,2008-03-10,3.116212335472242e-25,1.0
981,2008-03-07,0.0,1.0
982,2008-03-05,4.828597186000403e-27,1.0
983,2008-03-03,0.0,1.0
984,2008-02-29,0.0,1.0
985,2008-02-28,0.0,1.0
986,2008-02-26,1.5046842374330804e-18,1.0
987,2008-02-25,0.0,1.0
988,2008-02-23,1.0,0.0
989,2008-02-22,6.542035196651913e-26,1.0
990,2008-02-21,0.0,1.0
991,2008-02-20,0.0,1.0
992,2008-02-15,0.0,1.0
993,2008-02-11,0.0001614270731806755,0.9998385729268193
994,2008-02-06,0.0,1.0
995,2008-01-16,0.0,1.0
996,2008-01-11,2.3867889002021636e-12,0.9999999999976132
997,2008-01-15,1.5898572769401653e-07,0.9999998410142723
998,2008-01-18,0.0,1.0
999,2008-01-26,0.0,1.0
1000,2008-01-10,1.3956894528988073e-09,0.9999999986043105
1001,2008-01-09,3.713425512639277e-22,1.0
1002,2008-01-07,0.0,1.0
1003,2008-01-04,3.690328138694777e-34,1.0
1004,2007-12-31,8.067861045901736e-08,0.9999999193213895
1005,2008-01-01,0.0,1.0
1006,2007-12-29,1.0,0.0
1007,2007-12-26,2.4827345040945303e-12,0.9999999999975173
1008,2007-12-25,0.0019478396279737353,0.9980521603720263
1009,2007-12-22,0.036006469279527664,0.9639935307204723
1010,2007-12-19,0.0,1.0
1011,2007-12-18,0.0,1.0
1012,2007-12-15,2.279506215591007e-16,0.9999999999999998
1013,2007-12-14,0.999777615070343,0.00022238492965698242
1014,2007-12-13,2.8865499400454464e-12,0.9999999999971134
1015,2007-12-10,0.0,1.0
1016,2007-12-06,0.0,1.0
1017,2007-12-05,3.163784574138908e-20,1.0
1018,2007-12-03,3.3029024072636464e-37,1.0
1019,2007-11-23,3.156384991195224e-19,1.0
1020,2007-11-22,1.0,0.0
1021,2007-11-21,1.0,0.0
1022,2007-11-19,6.541269652438861e-31,1.0
1023,2007-11-14,1.0,0.0
1024,2007-11-13,6.408389660792506e-24,1.0
1025,2007-11-10,2.3219550932052184e-33,1.0
1026,2007-11-09,0.0,1.0
1027,2007-11-08,0.0,1.0
1028,2007-11-07,2.0565804095825994e-26,1.0
1029,2007-11-06,0.0,1.0
1030,2007-11-05,6.739995025992265e-28,1.0
1031,2007-11-03,3.6590169913072734e-13,0.9999999999996341
1032,2007-11-02,1.0,0.0
1033,2007-10-31,0.0,1.0
1034,2007-10-30,0.0,1.0
1035,2007-10-29,7.078013698412207e-37,1.0
1036,2007-10-27,1.080580598416224e-13,0.999999999999892
1037,2007-10-26,1.0,0.0
1038,2007-10-25,0.0,1.0
1039,2007-10-24,0.0,1.0
1040,2007-10-23,3.7007426487672405e-21,1.0
1041,2007-10-22,0.0,1.0
1042,2007-10-20,0.0,1.0
1043,2007-10-19,5.561960279010236e-07,0.9999994438039721
1044,2007-10-18,7.029216098075608e-11,0.9999999999297078
1045,2007-10-17,1.2051450768255468e-22,1.0
1046,2007-10-03,0.0,1.0
1047,2007-10-02,0.0,1.0
1048,2007-09-22,0.0,1.0
1049,2007-09-19,0.0,1.0
1050,2007-09-15,0.0,1.0
1051,2007-09-14,2.4386853419573345e-25,1.0
1052,2007-09-13,0.0,1.0
1053,2007-09-06,5.140331216235694e-11,0.9999999999485967
1054,2007-09-04,0.0,1.0
1055,2007-08-25,0.0,1.0
1056,2007-08-14,0.0,1.0
1057,2007-08-06,6.098336066427279e-26,1.0
1058,2007-07-27,1.2965134457437354e-36,1.0
1059,2007-07-21,0.0,1.0
1060,2007-07-13,1.3464429376807254e-15,0.9999999999999987
1061,2007-07-18,1.2883371606544923e-24,1.0
1062,2007-07-12,1.6254765311529695e-09,0.9999999983745235
1063,2007-07-09,0.0,1.0
1064,2007-07-02,7.909597169910066e-23,1.0
1065,2007-06-29,0.0,1.0
1066,2007-06-16,0.0,1.0
1067,2007-06-09,8.812862820149064e-15,0.9999999999999912
1068,2007-06-08,0.0,1.0
1069,2007-05-29,4.9529051016657125e-25,1.0
1070,2007-06-07,0.0,1.0
1071,2007-05-28,1.589788428796676e-21,1.0
1072,2007-05-26,0.0,1.0
1073,2007-05-22,8.306294723713111e-27,1.0
1074,2007-05-14,1.9415314841952913e-11,0.9999999999805846
1075,2007-05-11,4.278468855242745e-13,0.9999999999995721
1076,2007-05-09,1.7386407576371526e-24,1.0
1077,2007-05-07,0.0,1.0
1078,2007-05-03,1.466498450453102e-11,0.9999999999853351
1079,2007-05-02,0.0,1.0
1080,2007-04-18,3.975979545600694e-09,0.9999999960240205
1081,2007-04-05,1.0,0.0
1082,2007-03-29,0.9998703002929688,0.00012969970703125
1083,2007-03-22,5.379567872967697e-18,1.0
1084,2007-03-19,7.678272080646753e-12,0.9999999999923217
1085,2007-03-13,8.766805373459498e-27,1.0
1086,2007-03-01,1.041614097051387e-15,0.999999999999999
1087,2007-02-23,0.0,1.0
1088,2007-02-22,6.463871375078239e-18,1.0
1089,2007-02-21,6.332147722215268e-20,1.0
1090,2007-02-15,1.0,0.0
1091,2007-02-03,3.4800305857195624e-20,1.0
1092,2007-01-31,0.0,1.0
1093,2007-01-16,0.9854153394699097,0.014584660530090332
1094,2007-01-13,1.0,0.0
1095,2007-01-08,2.2036421861262086e-15,0.9999999999999978
1096,2007-01-06,0.0,1.0
1097,2007-01-02,0.9802953600883484,0.01970463991165161
1098,2007-01-01,1.0,0.0
1099,2006-12-27,1.8340486415653818e-29,1.0
1100,2006-12-26,6.156180556531097e-20,1.0
1101,2006-12-19,5.515818039088317e-20,1.0
1102,2006-12-14,1.7790780831831437e-23,1.0
1103,2006-12-08,3.2926863013926777e-07,0.9999996707313699
1104,2006-12-06,7.479475812033343e-07,0.9999992520524188
1105,2006-12-02,1.0,0.0
1106,2006-11-25,1.0,0.0
1107,2006-10-30,2.5193588953698054e-05,0.9999748064110463
1108,2006-10-27,1.4355513066576902e-16,0.9999999999999999
1109,2006-10-24,0.0025155714247375727,0.9974844285752624
1110,2006-10-21,2.1915750023605228e-26,1.0
1111,2006-10-16,0.9999802112579346,1.9788742065429688e-05
1112,2006-10-11,0.999996542930603,3.4570693969726562e-06
1113,2006-10-05,1.7944574715045292e-09,0.9999999982055425
1114,2006-09-30,1.0,0.0
1115,2006-09-28,1.5688785711472355e-19,1.0
1116,2006-09-27,0.6823644638061523,0.31763553619384766
1117,2006-09-14,0.0,1.0
1118,2006-09-08,5.948153220329369e-23,1.0
1119,2006-09-02,1.0,0.0
1120,2006-08-29,0.0,1.0
1121,2006-08-26,0.98432457447052,0.01567542552947998
1122,2006-08-23,1.1337813804546578e-27,1.0
1123,2006-08-22,6.17293519096757e-24,1.0
1124,2006-08-21,1.4824431829665863e-16,0.9999999999999999
1125,2006-08-09,2.2773177399831224e-22,1.0
1126,2006-08-08,1.0,0.0
1127,2006-08-01,0.0,1.0
1128,2006-08-19,0.0,1.0
1129,2006-07-26,0.0,1.0
1130,2006-07-21,0.9999996423721313,3.5762786865234375e-07
1131,2006-07-18,1.380415754090063e-36,1.0
1132,2006-07-17,1.0,0.0
1133,2006-07-15,1.0,0.0
1134,2006-07-11,1.0,0.0
1135,2006-07-07,0.0,1.0
1136,2006-07-05,3.140344051644206e-05,0.9999685965594836
1137,2006-07-04,3.776627877240142e-36,1.0
1138,2006-07-03,0.9999940395355225,5.9604644775390625e-06
1139,2006-06-26,3.7011204767622985e-07,0.9999996298879523
1140,2006-06-20,2.1983632904516714e-13,0.9999999999997802
1141,2006-06-19,0.0,1.0
1142,2006-06-17,0.0,1.0
1143,2006-06-16,1.1079382202827903e-30,1.0
1144,2006-06-09,4.5717864080845907e-32,1.0
1145,2006-06-06,1.0,0.0
1146,2006-06-03,1.0,0.0
1147,2006-06-02,1.0,0.0
1148,2006-06-01,9.732303880351963e-32,1.0
1149,2006-05-26,4.7636034715818425e-23,1.0
1150,2006-05-19,1.0,0.0
1151,2006-05-16,5.06177973949979e-25,1.0
1152,2006-05-13,0.12786780297756195,0.872132197022438
1153,2006-05-12,1.0,0.0
1154,2006-05-11,1.0,0.0
1155,2006-05-10,3.13186312439484e-08,0.9999999686813688
1156,2006-05-09,1.0,0.0
1157,2006-05-08,5.5091410825212026e-24,1.0
1158,2006-05-04,1.0,0.0
1159,2006-05-03,1.0,0.0
1160,2006-05-02,1.7089053783170272e-10,0.9999999998291095
1161,2006-04-28,1.0,0.0
1162,2006-04-26,0.0,1.0
1163,2006-04-25,0.0,1.0
1164,2006-04-21,0.0,1.0
1165,2006-04-20,0.9999974966049194,2.5033950805664062e-06
1166,2006-04-19,0.9281513690948486,0.07184863090515137
1167,2006-04-18,4.547019623733528e-32,1.0
1168,2006-04-12,0.9087398052215576,0.09126019477844238
1169,2006-04-11,0.0,1.0
1170,2006-04-07,1.0,0.0
1171,2006-04-05,1.0,0.0
1172,2006-04-04,0.0,1.0
1173,2006-03-27,1.0,0.0
1174,2006-03-23,1.0,0.0
1175,2006-03-21,9.098495499606481e-26,1.0
1176,2006-03-20,1.0917432141706809e-16,0.9999999999999999
1177,2006-03-10,4.019687249723347e-09,0.9999999959803128
1178,2006-03-06,2.1428541898776663e-22,1.0
1179,2006-04-08,0.0,1.0
1180,2006-03-01,0.0,1.0
1181,2006-02-25,1.0953811718702313e-23,1.0
1182,2006-02-24,0.0,1.0
1183,2006-02-15,1.1901639929238937e-23,1.0
1184,2006-02-14,8.44691103216625e-22,1.0
1185,2006-02-27,1.0,0.0
1186,2006-02-02,1.0,0.0
1187,2006-02-01,2.7729289470123203e-17,1.0
1188,2006-01-31,1.0,0.0
1189,2006-01-27,1.853871636629852e-28,1.0
1190,2006-01-26,1.0,0.0
1191,2006-01-25,1.0,0.0
1192,2006-01-24,4.4364868613681516e-33,1.0
1193,2006-01-19,0.0,1.0
1194,2006-01-17,1.5403961060188323e-18,1.0
1195,2006-01-13,4.932873292461847e-28,1.0
1196,2006-01-12,1.0692846517349353e-15,0.9999999999999989
1197,2006-01-11,4.768550828526154e-22,1.0
1198,2006-01-06,1.7339408013391325e-36,1.0
1199,2006-01-05,0.0,1.0
1200,2006-01-04,0.0,1.0
1201,2005-12-31,1.0,0.0
1202,2005-12-29,1.0,0.0
1203,2005-12-27,1.0998427862896065e-11,0.9999999999890016
1204,2005-12-26,1.069785120407661e-25,1.0
1205,2005-12-25,2.839840450470643e-13,0.999999999999716
1206,2005-12-16,0.806480348110199,0.19351965188980103
1207,2005-12-12,1.0,0.0
1208,2005-12-09,2.5530137899576477e-12,0.9999999999974469
1209,2005-12-08,0.0,1.0
1210,2005-12-07,0.0,1.0
1211,2005-11-30,1.0,0.0
1212,2005-11-24,1.1064622640333255e-07,0.9999998893537736
1213,2005-11-23,0.0,1.0
1214,2005-11-19,0.0,1.0
1215,2005-11-12,1.589336834857668e-32,1.0
1216,2005-09-30,1.0,0.0
1217,2005-09-29,0.9999004602432251,9.953975677490234e-05
1218,2005-09-28,3.4687568758866816e-32,1.0
1219,2005-09-27,2.730869089145491e-22,1.0
1220,2005-09-22,0.0,1.0
1221,2005-09-21,1.0,0.0
1222,2005-09-20,0.02904241718351841,0.9709575828164816
1223,2005-09-16,8.076196910669284e-14,0.9999999999999193
1224,2005-09-14,1.5240688908565904e-36,1.0
1225,2005-09-13,1.0,0.0
1226,2005-09-12,0.2373485267162323,0.7626514732837677
1227,2005-09-11,1.0,0.0
1228,2005-11-02,0.0,1.0
1229,2005-10-20,0.008794520981609821,0.9912054790183902
1230,2005-10-17,4.6488770193766244e-21,1.0
1231,2005-10-14,5.701927837838283e-27,1.0
1232,2005-10-13,3.657161917617779e-24,1.0
1233,2005-10-12,1.0,0.0
1234,2005-10-10,0.0,1.0
1235,2005-10-09,1.0,0.0
1236,2005-10-08,0.0,1.0
1237,2005-10-07,7.248838167087449e-14,0.9999999999999275
1238,2005-10-06,1.0,0.0
1239,2005-10-05,0.0,1.0
1240,2005-09-08,0.0,1.0
1241,2005-09-01,9.11584095319995e-07,0.9999990884159047
1242,2005-09-03,3.2207026379182935e-07,0.9999996779297362
1243,2005-09-05,6.8324565907882e-15,0.9999999999999931
1244,2005-08-31,3.1685003470775797e-13,0.9999999999996831
1245,2005-08-30,5.810601999556297e-10,0.9999999994189398
1246,2005-09-06,2.2238517971562288e-10,0.9999999997776148
1247,2005-09-09,0.9999819993972778,1.800060272216797e-05
1248,2005-09-02,1.0,0.0
1249,2005-08-29,3.81668954073695e-20,1.0
1250,2005-08-27,1.0,0.0
1251,2005-08-26,1.0,0.0
1252,2005-08-25,0.9974243640899658,0.0025756359100341797
1253,2005-08-22,1.0,0.0
1254,2005-08-20,0.0,1.0
